file_id,title,contract_num,advertiser,gross_amount,flight_from,flight_to,issues,url
5b6786c5-9c77-8d9e-400b-e9531379dc49,Mike Bloomberg 2020 01.30.20 Est 0121 Invoice, 101030,MIKE BLOOMBERG 2020 INC ,"$208,600.00",1/27/2020,2/23/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5b6786c5-9c77-8d9e-400b-e9531379dc49.pdf
6d885030-9db6-64c0-1601-3e0ce1525b6c,"Mike Bloomberg 2020 Estimate 120 - Wide Orbit Order #97410 - January_29-31, 2020",97410,Mike Bloomberg 2020,"$42,150.00",01/29/20,01/31/2,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/6d885030-9db6-64c0-1601-3e0ce1525b6c.pdf
91d0f80b-5156-07e5-922b-9e4738ec2324,Mike Bloomberg 2020 Inc-D (133903) - 4255699 - Invoice 7254684 - 2.17.20-2.23.20,4255699,Mike Bloomberg 2020 Inc-D,"$1,210.00",2/17/2020,2/23/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/91d0f80b-5156-07e5-922b-9e4738ec2324.pdf
9a1fe601-af59-bc45-d853-e9daaa94f2eb,Mike Bloomberg 2020 Inc-D KJZZ Invoice #7176225 - per Contract #4196492 1-11-20 thru 1-17-20,4196492,Mike Bloomberg 2020 Inc-D (133903),$335.00,1/6/2020,1/12/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/9a1fe601-af59-bc45-d853-e9daaa94f2eb.pdf
7775f9b1-1d3a-51a0-903c-974dc3c2473d,"Mike Bloomberg 2020 Inc-D, 4241455 2.10-2.16.20",7238382,Mike Bloomberg 2020 Inc-D (133903),"$1,750.00",2/10/2020,2/16/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/7775f9b1-1d3a-51a0-903c-974dc3c2473d.pdf
6d295fec-673c-3a90-874d-e9ff734a32f9,Mike Bloomberg 2020 Inc-D-WYDO-Contract # 4254653,4254653,Mike Bloomberg 2020 Inc-D,$640.00,2/24/20,03/02/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/6d295fec-673c-3a90-874d-e9ff734a32f9.pdf
cc18019d-65c5-87ea-c183-dd5753033f84,Mike Bloomberg 2020 Inc_Order 1510879_Feb1-7_Traffic Instructions,1510879,"Mike Bloomberg 2020, Inc","$43,445.00",02/01/20,02/09/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/cc18019d-65c5-87ea-c183-dd5753033f84.pdf
37d58dcd-aab1-4d83-8a0c-035cf3b3925b,Mike Bloomberg 2020 Invoice - Jan'20 - 01.25.20-01.31.20,1927837-1,POL/ Michael Bloomberg / D / PRES / US,"$1,515.00",01/25/20,01/31/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/37d58dcd-aab1-4d83-8a0c-035cf3b3925b.pdf
6a7ef626-8d94-b4bf-0a92-26356a8fef15,Mike Bloomberg 2020 TV0175545 Feb20 invoice,TV0175545,Mike Bloomberg 2020,"$3,345.00",02/08/20,02/14/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/6a7ef626-8d94-b4bf-0a92-26356a8fef15.pdf
2ad580be-2dfe-137d-f7c9-50733a910cde,"Mike Bloomberg 2020, Inc. 02.16.20 (2)",7238952,Mike Bloomberg 2020 Inc-D (133903),"$2,400.00",2/10/2020,2/16/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/2ad580be-2dfe-137d-f7c9-50733a910cde.pdf
0f03710a-460d-9a60-646b-149791a9f38d,Mike Bloomberg Est 0128 Contract 2383706 MRBPBK3038EH,2383706,Michael Bloomberg for President of the United States of America,,02/15/20,02/21/20,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/0f03710a-460d-9a60-646b-149791a9f38d.pdf
8c9cd6a2-2ad1-b382-6d6a-090a82bd0932,Mike Bloomberg INVOICE Estimate 0128,7243480,Mike Bloomberg 2020 Inc-D (133903),"$106,550.00",1/27/2020,2/23/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8c9cd6a2-2ad1-b382-6d6a-090a82bd0932.pdf
0c948865-e4ae-bdc0-3067-3470d79a7250,Mike Bloomberg Invoice 1006247,1006247-1,Mike Bloomberg 2020 Inc For President C/O,"$6,585.00",02/10/20, 02/23/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/0c948865-e4ae-bdc0-3067-3470d79a7250.pdf
9fbdcb30-7257-6181-ee32-425d92b91803,Mike Bloomberg Invoice 996861.1,996861-1,Mike Bloomberg 2020 Inc For President C/O,"$91,800.00",01/01/20, 01/10/2,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/9fbdcb30-7257-6181-ee32-425d92b91803.pdf
17bee528-c562-197f-a7a8-078c223dac58,Mike Bloomberg KBTV invoice #4204754  1.20.20 to 1.26.20,4204754,Mike Bloomberg 2020 Inc-D (133903),"$2,095.00",1/20/2020,1/26/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/17bee528-c562-197f-a7a8-078c223dac58.pdf
b9bd2bde-dc30-bc60-91c0-4ffe9a4ca7be,Mike Bloomberg KQFX Order 22020,509664,"Mike Bloomberg 2020, Inc.","$5,515.00",12/30/19,03/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b9bd2bde-dc30-bc60-91c0-4ffe9a4ca7be.pdf
782276fb-5d1c-af75-b44f-d75997a7b168,Mike Bloomberg NAB and Order 2343198 1.18-1.24.20,2343198,POL/Michael Bloomberg/President/US/Dem,"$19,845.00",01/18/20,01/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/782276fb-5d1c-af75-b44f-d75997a7b168.pdf
48845b9d-9e1b-a9e8-d560-58d35d2b31b2,Mike Bloomberg TX Primary FXII Order 1-1-20 to 1-8-20,1475908,"Mike Bloomberg 2020, Inc","$2,040.00",01/01/20,01/08/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/48845b9d-9e1b-a9e8-d560-58d35d2b31b2.pdf
0f1e3ed6-c401-cd47-3437-3295c081fa5b,Mike Bloomberg contract 4244699 invoice - Feb,4244699,MikeBloomberg2020Inc-D,"$2,500.00",2/10/2020,2/16/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/0f1e3ed6-c401-cd47-3437-3295c081fa5b.pdf
14792bb9-e0bd-e26a-8a1b-137eb6ff8703,Mike Bloomberg for President - Revised Order #162166 - 2.2.20-2.12.20,162166,"Pol/Bloomberg, Michael for President","$21,895.00",02/02/20,02/12/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/14792bb9-e0bd-e26a-8a1b-137eb6ff8703.pdf
98a264a5-5132-1f00-fa78-b7e5bb652fdc,Mike Bloomberg for President Order 987163,987163,Mike Bloomberg 2020 Inc For President C/O,"$10,495.00",12/04/19,12/09/19,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/98a264a5-5132-1f00-fa78-b7e5bb652fdc.pdf
00c3353e-a25f-574a-a9db-39a41579895a,"Mike Carr, Cmte to Elect-ORDER-14086-022820",14086,Committee to Elect Mike Carr,$600.00,03/03/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/00c3353e-a25f-574a-a9db-39a41579895a.pdf
97411d42-6513-8a5b-9d02-8f9bd272d430,Mike Cooney for Governor 4371548 Contract 0517-0526,4371548,Mike Cooney For Governor-D,"$4,110.00",05/17/20,05/26/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/97411d42-6513-8a5b-9d02-8f9bd272d430.pdf
c3e9a6e9-cdc2-6a86-b0c8-d97d6f59ca61,Mike Franken-D-US Senate 5.28-6.01.20 invoice-2,2015208-2,Franken/D/US Senate,"$2,150.00",05/28/20,06/01/2,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/c3e9a6e9-cdc2-6a86-b0c8-d97d6f59ca61.pdf
58731405-64b1-1620-c2ae-f4f09634742c,MikeBloomerg-Invoice-FEB-121,2362892-1,POL/Michael Bloomberg/President/US/Dem,"$18,520.00",12/30/19,03/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/58731405-64b1-1620-c2ae-f4f09634742c.pdf
1948bb0c-01f1-aa67-a1bd-4d54323f4f0d,Mitch McConnell 09.08.2020-09.14.2020 Order,26834871,Keep Kentucky Great,"$13,360.00",9/8/20,9/14/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/1948bb0c-01f1-aa67-a1bd-4d54323f4f0d.pdf
1b03a7e4-4d08-cd4e-29b3-849b8550afe2,Mitch McConnell Invoice 1586790-1,1586790-1,McConnell for Senate,"$16,280.00",04/01/20,04/20/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/1b03a7e4-4d08-cd4e-29b3-849b8550afe2.pdf
e910d31f-0c5a-5041-1a4d-1f1b39606992,Moore for Congress-R KJZZ Contract #4396160 6-22-20 thru 6-29-20,4396160,Moore for Congress UT-R,$850.00,06/22/20,06/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/e910d31f-0c5a-5041-1a4d-1f1b39606992.pdf
1291762d-c6ac-1154-8ea5-b4e15468ab8f,Moore for Congress-R KUTV Contract #4374657 5-20-20 thru 6-4-20 - Revision 1,4374657,Moore for Congress,"$25,150.00",05/20/20,06/04/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/1291762d-c6ac-1154-8ea5-b4e15468ab8f.pdf
fdf168ea-c840-1465-710a-762427b285c3,NCUT 0505-0607 - 2499927 ORD,2499927,POL/Nadin Cutter/Family Court Judge/NV/Nonpart,"$2,925.00",05/05/20,06/07/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/fdf168ea-c840-1465-710a-762427b285c3.pdf
f9472cd5-f76d-ad74-6c00-36cb43111d0f,NEW ORDER  PQ1523915  02.12.2020,PQ1523915,"Mike Bloomberg 2020, Inc","$2,925.00",12/30/19,03/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/f9472cd5-f76d-ad74-6c00-36cb43111d0f.pdf
9cc36a83-3876-f4a5-a5bd-848f30f4487d,NFFX Bloomberg Contract 3.04,89873,MIKE BLOOMBERG 2020,$440.00,03/02/20,03/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/9cc36a83-3876-f4a5-a5bd-848f30f4487d.pdf
6701250d-dd0b-70e8-8b33-6092a23cdbbb,NINA AHMAD FOR PA  BASEFILE NONFED 300643 WPSG CONTRACT,300643,Nina For PA,"$2,400.00",05/14/20,05/18/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/6701250d-dd0b-70e8-8b33-6092a23cdbbb.pdf
f21fcdd1-214c-c145-29cc-362e0b0ef1e3,NINA AHMAD FOR PA BASEFILE NONFED 302226 KYW CONTRACT,302226,Nina For PA,"$8,650.00",05/23/20,05/26/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/f21fcdd1-214c-c145-29cc-362e0b0ef1e3.pdf
93b4136e-cffd-0324-1b0a-6a0a8a838cc9,NINA AHMAD FOR PA BASEFILE NONFED INVOICE KYW 301373,140021891,Nina For PA,"$12,200.00",05/19/20,05/20/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/93b4136e-cffd-0324-1b0a-6a0a8a838cc9.pdf
c0c2a96f-3457-aa83-22ab-eb0599af73ac,NINA AHMAD FOR PA BASEFILE NONFED WPSG INVOICE 301867,300021419,Nina For PA,"$1,615.00",05/21/20,05/22/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/c0c2a96f-3457-aa83-22ab-eb0599af73ac.pdf
acca6461-b684-0a2a-5570-b47636f3fae2,NMBC - Bloomberg-D-President- #1982871 - Contract - 2-18-20,1982871,Bloomberg/D/President,$40.00,02/16/20,02/16/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/acca6461-b684-0a2a-5570-b47636f3fae2.pdf
87a7525f-29d8-4d0c-44bb-0e176245e567,NMBC - Warren-D-President- #1987154 - Contract Revision #1 - 3-6-20,1987154,Warren/D/President,$150.00,03/02/20,03/04/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/87a7525f-29d8-4d0c-44bb-0e176245e567.pdf
3f8251a9-a2a5-99d4-1eb6-9b820368d058,NRDC_052720,,,,,,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/3f8251a9-a2a5-99d4-1eb6-9b820368d058.pdf
63a2294e-b599-5603-bf67-f811fbf96ece,NRQE Order2502252--1,2502252,POL/Claire Chase/Congress/NM/Rep,"$1,955.00",05/07/20,05/13/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/63a2294e-b599-5603-bf67-f811fbf96ece.pdf
b48768b9-07fa-387e-3f7b-b98b81350134,NRSC IE Order 1389843 R1,1389843,National Republican Senatorial Committee,"$31,450.00",06/23/20,06/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b48768b9-07fa-387e-3f7b-b98b81350134.pdf
79d3581c-dba5-892c-159d-1134c2a822cd,NRSC1989984--1,1989984,ISS/ National Republican Senatorial Committee,"$23,675.00",07/13/20,07/18/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/79d3581c-dba5-892c-159d-1134c2a822cd.pdf
a790bcf4-f0e8-5b62-5363-f823050d49e8,NRSC_est 802808,2486248,POL/NRSC | National Republican Senatorial Comm,"$1,340.00",08/02/20,08/08/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a790bcf4-f0e8-5b62-5363-f823050d49e8.pdf
9f4f864a-f7da-ff00-87cc-251ae15f58ae,Neely for WV Supreme Court WDTV Order 1633066 6-2 to 6-9,1633066,Neely for WV Supreme Court,"$4,810.00",06/02/20,06/09/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/9f4f864a-f7da-ff00-87cc-251ae15f58ae.pdf
14954dd6-5907-fa55-fd7e-c72880410a2a,Nina for PA 05-27-20 Invoice,2015092-1,Ahmad/D/PA Auditor General,"$3,575.00",05/27/20,05/28/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/14954dd6-5907-fa55-fd7e-c72880410a2a.pdf
da77aaa0-2540-4aa6-8f25-19be10a1900b,Nina for PA-770877,770877,Nina for PA,"$55,600.00",05/01/18,05/15/18,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/da77aaa0-2540-4aa6-8f25-19be10a1900b.pdf
67c1b48e-1191-904b-cb28-a9da8af66f85,ORDER Better Future Michigan WPBN 1374889 3.31.20,1374889,Better Future Michigan,"$10,650.00",03/31/20,04/06/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/67c1b48e-1191-904b-cb28-a9da8af66f85.pdf
015b502b-d62d-5beb-8065-23f71e1b096b,ORDER EST 0128 KGNS,1526649,"Mike Bloomberg 2020, Inc","$47,675.00",02/10/20,02/23/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/015b502b-d62d-5beb-8065-23f71e1b096b.pdf
932dca2a-a250-3c0a-751c-9b0e9e29177f,ORDER Mike Bloomberg 2020 1320235,1320235,Mike Bloomberg 2020 Inc-D,"$25,880.00",01/01/20,01/10/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/932dca2a-a250-3c0a-751c-9b0e9e29177f.pdf
0189d309-8f8e-3064-d9fd-52009ba3d5cb,ORDER Mike Bloomberg 2020 WPNB 1344601,1344601,Road to Michigans Future,"$4,125.00",02/07/20,02/13/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/0189d309-8f8e-3064-d9fd-52009ba3d5cb.pdf
be9e50f7-45af-e6d8-ebbe-3cb0cba57009,ORDER WAAY HSV Byrne for U.S#78492 Dec 4-17 2019,78492,BRADLEY BYRNE FOR U.S. SENATE,"$6,200.00",12/04/19,12/17/19,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/be9e50f7-45af-e6d8-ebbe-3cb0cba57009.pdf
22766562-f8b2-4a43-24b6-8c4bf65122fd,One Alaska Contract 42954 03162020-03292020,42954,POL / ONE ALASKA (3258),"$20,320.00",03/16/20,03/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/22766562-f8b2-4a43-24b6-8c4bf65122fd.pdf
ac82f3eb-16ea-76db-34da-da4f0c170d4c,One Nation 5354 8_4-8_13 1642083--1,1642083,One Nation,"$128,500.00",08/04/20,08/13/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ac82f3eb-16ea-76db-34da-da4f0c170d4c.pdf
29604390-e222-96d8-a7ba-a713a18ad1ea,One Nation 708937 Order 0721-0730,708937,One Nation,"$42,750.00",07/21/20,07/30/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/29604390-e222-96d8-a7ba-a713a18ad1ea.pdf
162b9c2e-6403-735e-35bf-36fbf7f8757d,One Nation Order 1007796,1007796,One Nation,"$110,600.00",03/05/20,03/11/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/162b9c2e-6403-735e-35bf-36fbf7f8757d.pdf
12c8b293-f2c5-31ad-f600-b5992a7ed3b9,One Nation PAC WOI order #2420974 March 16-March 29 2020,2420974,POL/One Nation PAC,"$11,825.00",03/16/20,03/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/12c8b293-f2c5-31ad-f600-b5992a7ed3b9.pdf
9073c001-093d-8114-df86-355cfda6b14c,Order #2307790 rev 010820,2307790,POL/Bernie Sanders/President/US/Dem,"$23,055.00",01/06/20,01/13/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/9073c001-093d-8114-df86-355cfda6b14c.pdf
b47d90c5-41d3-67dd-12c3-553fcbb24166,Order #2497137,2497137,POL/DSCC IE,"$29,585.00",10/06/20,10/12/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b47d90c5-41d3-67dd-12c3-553fcbb24166.pdf
d0022b7b-de0c-4984-6646-5f7081a7112d,Order #2539476,2539476,POL/Theresa Greenfield/US Senate/IA/Dem,"$4,170.00",06/16/20,06/22/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d0022b7b-de0c-4984-6646-5f7081a7112d.pdf
6e82a2c2-e2f3-89ea-dcbf-42ad47461d45,Order 111669 - Revised,111669,Pol/T Steyer/D/Pres/US,"$7,410.00",02/18/20,02/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/6e82a2c2-e2f3-89ea-dcbf-42ad47461d45.pdf
44870fef-ad44-c794-f67c-4dee1597d321,Order 1394619 - Security is Strength,1394619,Security Is Strength PAC,"$24,700.00",10/05/20,10/25/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/44870fef-ad44-c794-f67c-4dee1597d321.pdf
51bda07c-0e79-aaeb-c4dc-3c82028f12b6,Order_20200211_105559723,26791917,"Mike Bloomberg 2020, Inc","$22,750.00",12/30/19,3/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/51bda07c-0e79-aaeb-c4dc-3c82028f12b6.pdf
0458e5e4-b253-f5bb-0bfe-fd9b1a8eaada,Order_20200212_092149661,26800107,"Mike Bloomberg 2020, Inc","$2,120.00",12/30/19,3/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/0458e5e4-b253-f5bb-0bfe-fd9b1a8eaada.pdf
bb29bb00-3843-325c-dd61-01288e5c8c67,Order_20200213_174140948,26802458,"Mike Bloomberg 2020, Inc","$12,680.00",12/30/19,3/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/bb29bb00-3843-325c-dd61-01288e5c8c67.pdf
c55fb5ec-8d44-80b4-a4cf-c8b888e60708,Order_20200217_110313928,26802632,Priorities Usa Action,$50.00,4/7/20,4/13/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/c55fb5ec-8d44-80b4-a4cf-c8b888e60708.pdf
efca8764-0dfb-3f1c-beb9-f629991435bb,Order_20200217_154946293,26802661,Priorities Usa Action,$400.00,6/2/20,6/8/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/efca8764-0dfb-3f1c-beb9-f629991435bb.pdf
37f66b37-0e7d-972a-29b9-be11e9362f5b,Order_20200407_135439048,26898588,America First Action,"$20,400.00",4/17/20,4/23/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/37f66b37-0e7d-972a-29b9-be11e9362f5b.pdf
0892f433-a82d-eae3-d2ae-e578edea8656,Order_20200409_120532709,26900215,Congressional Leadership Fund,"$90,725.00",10/21/20,10/27/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/0892f433-a82d-eae3-d2ae-e578edea8656.pdf
030f7df7-6d1d-b6c7-3a36-39edb0725603,Order_20200416_083440583,26898588,America First Action Inc,"$20,400.00",4/17/20,4/23/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/030f7df7-6d1d-b6c7-3a36-39edb0725603.pdf
05a53fa5-6421-cceb-2bf6-275a4e08a69a,Order_20200416_122509962,26904065,America First Action Inc,"$6,025.00",5/22/20,5/28/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/05a53fa5-6421-cceb-2bf6-275a4e08a69a.pdf
9755883d-9e48-313d-d4d1-f36e1a0583ed,Order_20200429_111654294,26905837,AB PAC,"$20,170.00",4/21/20,5/3/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/9755883d-9e48-313d-d4d1-f36e1a0583ed.pdf
4aa5a616-ecf6-2e90-004a-f1ceff18f2c0,Order_20200507_104106577,26904084,America First Action Inc,"$36,125.00",5/1/20,5/7/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4aa5a616-ecf6-2e90-004a-f1ceff18f2c0.pdf
147c8d3e-3d4e-e234-763d-14722ab26d58,Order_20200518_152521501,26802742,Priorities Usa Action,$0.00,6/30/20,7/6/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/147c8d3e-3d4e-e234-763d-14722ab26d58.pdf
5691cccd-228d-fab4-6d9b-bbf8df92a94a,Order_20200526_114251755,26802736,Priorities Usa Action,"$22,820.00",5/19/20,5/25/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5691cccd-228d-fab4-6d9b-bbf8df92a94a.pdf
6699d178-be19-9e13-b279-c0193ce9ca3b,PAHCF C-344 - 2.26.2.29_ orignal order,9411609,PAHCF |C-344,"$58,760.00",02/26/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/6699d178-be19-9e13-b279-c0193ce9ca3b.pdf
ae5ff457-99f3-3149-60c4-a8959ed866f0,PARTNERSHIP FOR AMERICA'S HEALTHCARE FUTURE MARCH INVOICE 26808877,2395012-1,POL/Partnership for America’s Health Care,"$92,715.00",02/26/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ae5ff457-99f3-3149-60c4-a8959ed866f0.pdf
155f6313-390b-9005-5b28-728c4ef601c1,PB-19 Cox for Governor Contract # 2517084,,,,,,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/155f6313-390b-9005-5b28-728c4ef601c1.pdf
8fec900f-0137-df69-2f94-ee6b8d5dc53f,PERSIST PAC FEB INVOICE ORDER 26806065,2389711-1,POL/Persist PAC,$915.00,02/17/20,03/01/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8fec900f-0137-df69-2f94-ee6b8d5dc53f.pdf
400167d2-d64a-b53a-bff9-938ec1406ce7,POL Mike Bloomberg KETK est 121 WO Order 2363279 Revision 2-4-20,26792657,"Mike Bloomberg 2020, Inc","$6,430.00",12/30/19,3/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/400167d2-d64a-b53a-bff9-938ec1406ce7.pdf
47e3fb74-ad40-15ce-f945-2ea74b567166,POL N Ahmad D AUD PA_INVOICE2_692444,692444-2,POL/N Ahmad/D/AUD/PA-A,"$2,437.00",05/14/20,05/18/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/47e3fb74-ad40-15ce-f945-2ea74b567166.pdf
74c779b4-423f-d265-d31a-f3852b42c28b,PROTECT FREEDOM PAC 01-31-20 to 02-06-20 est 2908 order #1032436_Station Contract,1032436,PROTECT FREEDOM PAC,"$72,500.00",01/31/20,02/06/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/74c779b4-423f-d265-d31a-f3852b42c28b.pdf
3eb2feea-8655-10c2-3964-ba69eead8ac9,PROTECT FREEDOM PAC 02-07-20 to 02-13-20 est 2909 order #1033875_Station Contract,1033875,PROTECT FREEDOM PAC,"$69,000.00",02/07/20,02/13/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/3eb2feea-8655-10c2-3964-ba69eead8ac9.pdf
ee19ec76-3531-254f-c21f-869b6cf0916c,PUA JUN 9-15 ORDER_EST 8264,2385643,POL/Priorities USA Action PAC,$80.00,06/09/20,06/15/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ee19ec76-3531-254f-c21f-869b6cf0916c.pdf
b0501dd9-ed65-b779-5ad6-d008a1e1f1df,PUSA ORDER 4-28-20 #8258,2492100,POL/Priorities USA Action PAC,"$1,725.00",04/28/20,05/04/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b0501dd9-ed65-b779-5ad6-d008a1e1f1df.pdf
b4d7c406-9a32-d168-fa83-92032193b11f,Parlato Order C,26905027,Beth parlato for Congress,"$3,560.00",4/18/20,5/4/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b4d7c406-9a32-d168-fa83-92032193b11f.pdf
c0123fe7-0827-f8c1-6954-55e3fa1cd47c,Parlato order 697574 4.18-5.1,697574,Parlato/Republican/Congress,"$9,340.00",04/18/20,05/04/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/c0123fe7-0827-f8c1-6954-55e3fa1cd47c.pdf
7820f562-21ce-f1be-a8c2-5536f25672bf,Pat Hackett for Congress May 12-18 2020 ESBT Order 1399198,1399198,Pat Hackett For Congress-D,$425.00,05/12/20,05/18/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/7820f562-21ce-f1be-a8c2-5536f25672bf.pdf
28ecadfe-5e9c-237a-82f3-26b71ddf2ea6,Payment Contract 64532,64532,POLI/M BLOOMBERG/D/PRE/US,"$1,105.00",,,Token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/28ecadfe-5e9c-237a-82f3-26b71ddf2ea6.pdf
2c14e0a4-a6bb-6ee5-e0a5-3c34e0ec55c7,Pete Buttigieg KBTV invoice #4257797  2.24.20 to 3.1.20, 4257797,Pete Buttigieg for President-D,"$2,785.00",2/24/2020,3/1/202,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/2c14e0a4-a6bb-6ee5-e0a5-3c34e0ec55c7.pdf
cd33149c-6c2d-edda-4f27-5be44c8d6e5d,Pete Buttigieg for President Order 26807083 (2393073) Rebate 3.10.20,26807083,POL/Pete Puttigieg/President/US/Dem,"$17,730.00",02/24/20,03/01/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/cd33149c-6c2d-edda-4f27-5be44c8d6e5d.pdf
57a96cea-daa2-821f-8917-7e3f303672cf,Pete Buttigieg-D-President 1.28-2.03.20 invoice,1976678-1,Buttigieg/D/President,"$107,675.00",01/27/20,02/03/2,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/57a96cea-daa2-821f-8917-7e3f303672cf.pdf
