id	product_desc	advertiser	agency_name	order_revision	alt_order_no	estimate	flight_from	flight_to	original_date	revision_date	order_type	buying_contact	billing_contact	demographic	product_codes	priority	revenue_codes	primary_ae	sales_office	sales_region	billing_type	billing_calendar	billing_cycle	agency_commission	new_business_through	order_separation	advertiser_external_id	agency_external_id	page	total_pages	product_desc_original	advertiser_original
WMYD_14134653703634	Mea	Michigan Education Association	Great American Media	421279 	9361114 	2778 (49/53/2778) 	2014-10-25	2014-10-27	2014-07-22	2014-10-16	GENERAL 		1010 Wisconsin Avenue NW - Suite 800 Washington, DC 20007 	A25-54	DO NOT USE - PL ISSUE 	P-1 	POL, POL, ISS 	Susan Petro 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	2	MEA - 10/21-10/27 	Michigan Education Association 
WMYD_14141634966168	Michigan Advocacy Trust	Michigan Advocacy Trust	NEBO Media	428573 			2014-10-22	2014-10-28	2014-09-03	2014-09-04	GENERAL 		P O Box 3775 Washington, DC 20027 	A25-54	PL Non-Ballot Issue 	P-1 	POL, POL, ISS 	Susan Petro 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	1	Michigan Advocacy Trust 	Michigan Advocacy Trust 
WMYD_14141638079916	Peters for Senate	Peters for Senate	Screen Strategies Media	436626 		1137 	2014-10-14	2014-10-20	2014-10-13	2014-10-13	GENERAL 		11150 Fairfax Blvd.-Suite 505 Fairfax, VA 20120 	A25-54	PL Federal Candidate 	P-3 	POL, POL, CAND 	Steve Kopicki 	WMYDN 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	1	Peters for Senate 	Peters for Senate 2014 
WMYD_14150346448901		DSCC IE	Great American Media	421283 	9361121 	2776 (49/53/2776) 	2014-10-11	2014-10-13	2014-07-22	2014-07-28	GENERAL 		3030 K. St. NW Washington, DC 20007 	A25-54	PL Non-Ballot Issue 	P-1 	POL, POL, ISS 	Todd Berry 	KZPHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	1	ISSUE 	DSCC IE 
WMYD_14150347901120		House Majority PAC	Waterfront Strategies	MYD128441 	9349800 	2670 	2014-10-14	2014-10-20	2014-07-07	2014-10-02	GENERAL 		Suite 800 Washington, DC 20007 	A25-54	PL Non-Ballot Issue 	P-2 	POL, POL, ISS 	Susan Petro 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	1	ISSUE 	House Majority PAC 
WOIO_13969752425926	Keep Cleveland Strng	Iss/Keep Cleveland Strong	Buying Time	1116712 	07141730 	2981 	2014-04-07	2014-04-13	2014-04-07	2014-04-07	GENERAL 		2715 M Street, NW Washington, DC 20007 	A35+	PL20 	P8 	Agency, Political, Pol-Issue 	Teresa Difuria 	T-PHI 	National 	Cash	Broadcast	EOM/EOC 	15%		00:10:00 			1	3	KEEP CLEVELAND STRNG 	ISS/Keep Cleveland Strong 
WOIO_14054557972518	Friends Fitz Neuhardt	Fitzgerald Neuhardt/Friends Of	The New Media Firm	1163959 	07270356 	2199 	2014-07-16	2014-07-22	2014-07-15	2014-07-15	Political 		1322 G Street SE Washington, DC 20003 	A35+	PL500 	P4 	Agency, Political, Pol-Candidate 	Teresa Difuria 	T-PHI 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	5	FRIENDS FITZ - NEUHARDT 	POL/Fitzgerald-Neuhardt/Friends of 
WOIO_14073502129452	Friends Fitz Neuhardt	Fitzgerald Neuhardt/Friends Of	The New Media Firm	1172569 	07301679 	2232 	2014-08-06	2014-08-12	2014-08-05	2014-08-05	Political 		1322 G Street SE Washington, DC 20003 	A35+	PL500 	P4 	Agency, Political, Pol-Candidate 	Teresa Difuria 	T-PHI 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	FRNDS FITZ-NEUHARDT 	POL/Fitzgerald-Neuhardt/Friends of 
WOIO_14074429586454	RGA Republican Governors Association	Republican Governors Association	Target Enterprises	1173350 	07240629 	1198 	2014-08-11	2014-08-17	2014-08-07	2014-08-07	GENERAL 		15260 Ventura Blvd #1240 Sherman Oaks, CA 91403 	A35+	PL20 	P6 	Agency, Political, Pol-Issue 	Mary McCue 	T-LA 	National 	Cash	Broadcast	EOM/EOC 	15%		00:30:00 			1	2	RGA - Republican Governors Association 	ISS/Republican Governors Association 
WOIO_14079638900574	RGA	Republican Governors Association	Target Enterprises	1175551 	07309967 	1199 	2014-08-18	2014-08-24	2014-08-13	2014-08-13	GENERAL 		15260 Ventura Blvd #1240 Sherman Oaks, CA 91403 	A35+	PL20 	P6 	Agency, Political, Pol-Issue 	Mary McCue 	T-LA 	National 	Cash	Broadcast	EOM/EOC 	15%		00:30:00 			1	2	RGA 	ISS/Republican Governors Association 
WOOD-TV_13899893730053	Cfga	Club for Growth	Target Enterprises	397254 	9262759 		2014-01-23	2014-01-29	2014-01-17	2014-01-17	REG 		15260 Ventura Boulevard Sherman Oaks, CA 91403 	A50+	PL2 	P6 	AGY, POL, POL-ISS 	Katz Los Angeles 	K-LA 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	IN16618 	IN4746 	1	3	CFG 1/23-1/29 	POL/Club for Growth 
WOOD-TV_13908437531348		Democratic Governors Association	Great American Media	400638 	9266302 	2546 	2014-01-28	2014-02-17	2014-01-27	2014-01-27	REG 		3050 K Street Northwest Washington, DC 20007 	A35+	PL2 	P3 	AGY, POL, POL-ISS 	Katz Philadelphia 	K-PHI 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	SP11079/AL2866 	IN3307/TO232 	1	4	Issue 	POL/Democratic Governors Association 
WOOD-TV_13920644896780	AFP	Americans for Prosperity	Target Enterprises	406040 	9275109 	781 	2014-02-10	2014-02-16	2014-02-10	2014-02-10	REG 		15260 Ventura Boulevard Sherman Oaks, CA 91403 	A35+	PL2 	P6 	AGY, POL, POL-ISS 	Katz Los Angeles 	K-LA 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	IN15077/IN15162/SP9358 	IN4746 	1	2	AFP 2/10-2/16 	POL/Americans For Prosperity 
WOOD-TV_13975730162433		Republican Governors Association	Smart Media Group	431634 	9311754 	408414 	2014-04-08	2014-04-14	2014-04-10	2014-04-10	REG 		814 King Street Alexandria, VA 22314 	A25-54	PL2 	P4 	AGY, POL, POL-ISS 	Katz Philadelphia 	K-PHI 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		IN10086/SP6681/TO1332/MO1041 	1	4	ISSUE 	POL/Republican Governors Association 
WOOD-TV_13975741082873	Peters for Senate	Peters for Senate	Screen Strategies Media	435168 		342 	2014-04-16	2014-04-22	2014-04-14	2014-04-14	REG 		11150 Fairfax Boulevard Fairfax, VA 22030 	A25-54	PL1 	P4 	AGY, POL, POL-CAND 	WOOD Local House 	L-GR 	Loc 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	PETERS FOR SENATE 	POL/Peters for Senate 
WOOD-TV_13981107130939		SEIU COPE	Waterfront Strategies	437024 	9317082 	2667 	2014-04-21	2014-04-30	2014-04-18	2014-04-18	REG 		3050 K Street Northwest Washington, DC 20007 	A35+	PL2 	P5 	AGY, POL, POL-ISS 	Katz Philadelphia 	K-PHI 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	IN13273 	IN14921 	1	4	Issue 	POL/SEIU-COPE 
WOOD-TV_13981114764406	Ellis C R	Ellis for Congress	Jamestown Associates	416274 	9294241 		2014-03-10	2014-03-23	2014-03-07	2014-03-07	REG 	Petry Philadelphia 	5937 Jones Creek Road Baton Rouge, LA 70817 	A35+	PL1 	P5 	AGY, POL, POL-CAND 	Katz Philadelphia 	K-PHI 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		IN11165/SP1819/AU5881 	1	2	ELLIS/ C / R 	POL/Ellis for Congress 
WOOD-TV_13983456821862	AFP	Americans for Prosperity	Target Enterprises	438140 	9318355 	896 	2014-04-22	2014-04-28	2014-04-23	2014-04-23	REG 		15260 Ventura Boulevard Sherman Oaks, CA 91403 	A35+	PL2 	P4 	AGY, POL, POL-ISS 	Katz Los Angeles 	K-LA 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	IN15077/IN15162/SP9358 	IN4746 	1	3	EST 896 AFP 	POL/Americans For Prosperity 
WOOD-TV_14006108203921		Senate Majority PAC	Waterfront Strategies	441429 	9322267 	2706 	2014-05-06	2014-05-15	2014-05-13	2014-05-13	REG 		3050 K Street Northwest Washington, DC 20007 	A35+	PL2 	P5 	AGY, POL, POL-ISS 	Katz Philadelphia 	K-PHI 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		IN14921 	1	4	Issue 	POL/Senate Majority Pac 
WOOD-TV_14029287819639	AFP	Americans for Prosperity	Target Enterprises	449936 	9341307 	971 	2014-06-10	2014-06-16	2014-06-10	2014-06-10	REG 		15260 Ventura Boulevard Sherman Oaks, CA 91403 	A35+	PL2 	P3 	AGY, POL, POL-ISS 	Katz Los Angeles 	K-LA 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	IN15077/IN15162/SP9358 	IN4746 	1	4	EST 971 AFP 	POL/Americans For Prosperity 
WOOD-TV_14038986411138		Democratic Governors Association	Great American Media	452758 	9344360 	2870 	2014-06-11	2014-06-25	2014-06-26	2014-06-26	REG 		3050 K Street Northwest Washington, DC 20007 	A35+	PL2 	P5 	AGY, POL, POL-ISS 	Katz Philadelphia 	K-PHI 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	SP11079/AL2866 	IN3307/TO232 	1	4	Issue 	POL/Democratic Governors Association 
WOOD-TV_14038988617914	Terri Lynn Land	Terri Lynn Land for Senate	Strategic Media Services	455303 	9348238 		2014-06-18	2014-07-02	2014-06-17	2014-06-17	REG 		7669 Stagers Loop Delaware, OH 43015 	A35+	PL1 	P5 	AGY, POL, POL-CAND 	Katz Philadelphia 	K-PHI 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		IN9370/IN11002/IN14195/TO29 	1	3	TERRI LYNN LAND/S/R 	POL/Terri Lynn Land for US Senate 
WOOD-TV_14055189750265	Est	Club for Growth	Target Enterprises	466185 	9361451 	1051 	2014-07-08	2014-07-14	2014-07-08	2014-07-15	REG 		15260 Ventura Boulevard Sherman Oaks, CA 91403 	A50+	PL2 	P4 	AGY, POL, POL-ISS 	Katz Los Angeles 	K-LA 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	IN16618 	IN4746 	1	3	EST 1051 	POL/Club for Growth 
WOOD-TV_14056257825815	Freedom Partners	Freedom Partners Chamber of Commerce	Target Enterprises	432992 	9313163 	856 	2014-04-09	2014-04-15	2014-04-14	2014-04-14	REG 		15260 Ventura Boulevard Sherman Oaks, CA 91403 	A35+	PL2 	P5 	AGY, POL, POL-ISS 	Katz Los Angeles 	K-LA 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		IN4746 	1	2	FREEDOM PARTNERS 4/9 	POL/Freedom Partners Chamber of Commerce 
WOOD-TV_14084597673606		Senate Majority PAC	Waterfront Strategies	479584 	9389875 	3399 	2014-08-20	2014-08-26	2014-08-19	2014-08-19	REG 		3050 K Street Northwest Washington, DC 20007 	A35+	PL2 	P4 	AGY, POL, POL-ISS 	Katz Philadelphia 	K-PHI 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		IN14921 	1	3	Issue 	POL/Senate Majority PAC 
WOOD-TV_14156365239228	Grcc Board of Trustees	Committee to Elect Deb Bailey Mike	Committee to Elect Deb Bailey and Mike Paskewicz	510429 			2014-11-03	2014-11-04	2014-10-31	2014-10-31	REG 		PO Box 6084 Grand Rapids, MI 49516 	A25-54	PL5 	P2 	AGY, POL, POL-CAND 	WOOD Local House 	L-GR 	Loc 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	1	GRCC BOARD OF TRUSTEES 	POL/Committee to Elect Deb Bailey & Mike 
WOOD-TV_14156395976047	ADD	Conservative Campaign Committee	Russo Marsh & Rogers	510709 			2014-11-04	2014-11-04	2014-11-03	2014-11-03	REG 		770 L Street Sacramento, CA 95814 	A25-54	PL2 	P3 	AGY, POL, POL-ISS 	WOOD Local House 	L-GR 	Loc 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	1	11/4 ADD 	POL/Conservative Campaign Committee 
WOTV_14141719737911	Brinks/St REP/D	Committee to Elect Winnie Brinks		505524 	9430519 	2645 	2014-10-21	2014-10-27	2014-10-17	2014-10-17	REG 	Petry Philadelphia 	1322 G Street Southeast Washington, DC 20005 	A35+	PL5 	P3 	AGY, POL, POL-CAND 	Katz Philadelphia 	K-PHI 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	BRINKS/ST REP/D 	POL/Committee to Elect Winnie Brinks 
WOTV_14141731568969	McCann/s/d	Sean McCann for State Senate	Three Point Media	473699 	9370724 	2202 	2014-10-21	2014-10-27	2014-07-28	2014-10-20	REG 	Petry Philadelphia 	1322 G Street Southeast Washington, DC 20003 	A35+	PL5 	P3 	AGY, POL, POL-CAND 	Katz Philadelphia 	K-PHI 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	MCCANN/S/D 	POL/Sean McCann for State Senate 
WOTV_14141791741024		Mayday PAC	Targeted Platform Media	504619 	9426508 	3806 	2014-10-21	2014-10-27	2014-10-16	2014-10-24	REG 		1291 Hollywood Avenue Annapolis, MD 21403 	A35+	PL2 	P4 	AGY, POL, POL-ISS 	Katz Philadelphia 	K-PHI 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	ISSUE 	POL/Mayday PAC 
WOTV_14146985121218		Democratic Governors Association	Great American Media	453018 	9344548 	2840 	2014-10-28	2014-11-03	2014-06-10	2014-10-29	REG 		3050 K Street Northwest Washington, DC 20007 	A35+	PL2 	P4 	AGY, POL, POL-ISS 	Katz Philadelphia 	K-PHI 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	SP11079/AL2866 	IN3307/TO232 	1	3	Issue 	POL/Democratic Governors Association 
WOTV_14147725670795	Worker S Voice	Worker S Voice	AKPD Message and Media	506757 	9431810 		2014-10-22	2014-11-04	2014-10-21	2014-10-29	REG 		730 North Franklin Chicago, IL 60610 	A35+	PL2 	P4 	AGY, POL, POL-ISS 	Katz Chicago 	K-CHI 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		IN10450/TO1698/SP5354 	1	7	WORKER'S VOICE 10/20 	POL/Worker's Voice 
WOTV_14147766098314	Clements/C/D	Clements for Congress	Buying Time	508585 	9433786 	3966 	2014-10-28	2014-11-03	2014-10-27	2014-10-27	REG 		650 Massachusetts Avenue NW Washington, DC 20001-3796 	A25-54	PL1 	P4 	AGY, POL, POL-CAND 	Katz Philadelphia 	K-PHI 	Nat 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		IN5252/SP2893/TO824/AL1472 	1	2	CLEMENTS/C/D 	POL/Clements for Congress 
WOTV_14147793019757		Committee to Elect Brandt Iden For	Marketing Resource Group	507785 			2014-10-27	2014-11-03	2014-10-23	2014-10-29	REG 		225 South Washington Square Lansing, MI 48933 	A25-54	PL5 	P4 	AGY, POL, POL-CAND 	WOTV Local House 	L-GR 	Loc 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		TO1743 	1	2	14-HCC-906 	POL/Committee to Elect Brandt Iden for 
WOWT_14081391749467	Ricketts/G/R	Ricketts 4 Governor	Smart Media Group	58198 	09388390 	816818 	2014-08-16	2014-08-18	2014-08-15	2014-08-15	NORMAL 		814 King St Ste 400 Alexandria, VA 22314 	A35+	Candidate - State - Governor 	P-02 	AGY, POL, POL-CAND 	Washington DC Continental 	CONDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	44098 	5353 	1	2	RICKETTS/G/R 	Ricketts/Gov/R 
WOWT_14083748884936	Appel/C/D IA	Appel/C/D IA	Canal Partners Media	52491 	09371111 	888 	2014-10-14	2014-10-20	2014-08-18	2014-08-18	NORMAL 		25 Whitlock Place SW Marietta, GA 30064 	A35+	Candidate - State - House 	P-04 	AGY, POL, POL-CAND 	Washington DC Continental 	CONDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	46936 	8754 	1	4	APPEL/C/D (IA) 	APPEL/C/D/ (IA) 
WOWT_14101904435421	Issue NE	Republican Governors Association	Pinpoint Media	61578 	09393146 		2014-09-09	2014-09-15	2014-09-08	2014-09-08	NORMAL 		1707 Osage St 103 Alexandria, VA 22302 	A35+	Issue - National - Other 	P-01 	AGY, POL, POL-ISS 	Washington DC Continental 	CONDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	18792 	8737 	1	3	ISSUE (NE) 	Republicans Governors Association (RGA) 
WOWT_14110786953787	Appel/C/D IA	Appel/C/D IA	Canal Partners Media	57949 	09374633 	885 	2014-09-23	2014-09-29	2014-08-14	2014-09-18	NORMAL 		25 Whitlock Place SW Marietta, GA 30064 	A35+	Candidate - State - House 	P-04 	AGY, POL, POL-CAND 	Washington DC Continental 	CONDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	46936 	8754 	1	1	APPEL/C/D (IA) 	APPEL/C/D/ (IA) 
WOWT_14117629089619	Sept NRCC	Terry NRCC	Redstone Communications	65704 			2014-09-23	2014-09-29	2014-09-05	2014-09-17	NORMAL 		Accounts Payable 10031 Maple St Omaha, NE 68134 	HH	Candidate - State - House 	P-05 	AGY, POL, POL-CAND 	Omaha House 	OMHL 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	48074 	2333 	1	1	Sept 23 - NRCC 	Terry NRCC 
WOWT_14127281419565	McGill for Auditor	McGill for Auditor	Clark Creative Group	78003 		1681 	2014-10-07	2014-10-19	2014-10-06	2014-10-06	NORMAL 		514 S 13 St Ste 100 Omaha, NE 68102 	HH	Candidate - State - Other 	P-02 	AGY, POL, POL-CAND 	Omaha House 	OMHL 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	51066 	2784 	1	1	McGill for Auditor 	McGill for Auditor 
WOWT_14128098636067		House Majority PAC	Waterfront Strategies	58561 	09388263 	3139 	2014-10-21	2014-10-27	2014-10-08	2014-10-08	NORMAL 		3050 K Street NW Washington, DC 20007 	A35+	Issue - National - House 	P-01 	AGY, POL, POL-ISS 	Washington DC Continental 	CONDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	36418 	5337 	1	1	ISSUE 	House Majority PAC 
WOWT_14141844907317	Ops Bond Issue	Vote Yes for Ops	Clark Creative Group	84724 		1691 	2014-10-28	2014-11-04	2014-10-24	2014-10-24	NORMAL 		514 S 13 St Ste 100 Omaha, NE 68102 	HH	Issue - Local - Other 	P-01 	AGY, POL, POL-ISS 	Omaha House 	OMHL 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	50864 	2784 	1	1	OPS Bond Issue 	Vote Yes for OPS 
WOWT_14145207479989	Ashford for Congress	Ashford C D NE	Screen Strategies Media	85200 		1393 	2014-10-30	2014-11-02	2014-10-27	2014-10-27	NORMAL 		11150 Fairfax Blvd 505 Fairfax, VA 20120 	HH	Candidate - State - Other 	P-02 	AGY, POL, POL-CAND 	Omaha House 	OMHL 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	39723 	8752 	1	3	Ashford for Congress 10/30-11/2/2014 TV 	Ashford C D NE 
WOWT_14145212526646	Hassebrook/G/D NE	Hassebrook/G/D NE	The New Media Firm	85789 	09434863 	3035 	2014-10-29	2014-11-04	2014-10-28	2014-10-28	NORMAL 		1322 G Street SE Washington, DC 20003 	A35+	Candidate - State - Governor 	P-02 	AGY, POL, POL-CAND 	Washington DC Continental 	CONDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	45206 	5493 	1	4	HASSEBROOK/G/D (NE) 	Hassebrook/G/D NE 
WOWT_14145213882556		NextGen Climate Action Committee	Waterfront Strategies	85717 	09434569 	4018 	2014-10-29	2014-11-04	2014-10-28	2014-10-28	NORMAL 		3050 K Street NW Washington, DC 20007 	A35+	Gov - Environmental Admin/EPA 	P-01 	AGY, POL, POL-ISS 	Washington DC Continental 	CONDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	42371 	5337 	1	3	ISSUE (IOWA) 	Next Gen Climate Action Committee (A) 
WOWT_14146826930624	Ashford for Congress	Ashford C D NE	Screen Strategies Media	86456 		1442 	2014-11-01	2014-11-04	2014-10-30	2014-10-30	NORMAL 		11150 Fairfax Blvd 505 Fairfax, VA 20120 	HH	Candidate - State - Other 	P-02 	AGY, POL, POL-CAND 	Omaha House 	OMHL 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	39723 	8752 	1	2	Ashford for Congress 11/1-4/2014 TV 	Ashford C D NE 
WOWT_14146953609045	ADD On	McGill for Auditor	Clark Creative Group	86712 		1681 	2014-11-03	2014-11-04	2014-10-30	2014-10-30	NORMAL 		514 S 13 St Ste 100 Omaha, NE 68102 	HH	Candidate - State - Other 	P-02 	AGY, POL, POL-CAND 	Omaha House 	OMHL 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	51066 	2784 	1	1	Add-On 	McGill for Auditor 
WOWT_14147687015807	Issue Sked B	National Republican Congressional Commiteee	National Media Research Planning and Placement	80762 	09426686 	5872 	2014-10-21	2014-10-27	2014-10-31	2014-10-31	NORMAL 		815 Slaters Lane Alexandra, VA 22314 	A35+	Issue - National - Other 	P-01 	AGY, POL, POL-ISS 	Washington DC Continental 	CONDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	14194 	1259 	1	4	ISSUE-SKED B 	National Republican Congressional Committee 
WOWT_14147690796277	Appel/C/D IA	Appel/C/D IA	Canal Partners Media	52565 	09371112 	889 	2014-10-21	2014-10-27	2014-10-31	2014-10-31	NORMAL 		25 Whitlock Place SW Marietta, GA 30064 	A35+	Candidate - State - House 	P-04 	AGY, POL, POL-CAND 	Washington DC Continental 	CONDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	46936 	8754 	1	7	APPEL/C/D (IA) 	APPEL/C/D/ (IA) 
WOWT_14147795103506	Hassebrook/G/D	Hassebrook/G/D NE	The New Media Firm	87286 	09436275 	3137 	2014-11-02	2014-11-04	2014-10-31	2014-10-31	NORMAL 		1322 G Street SE Washington, DC 20003 	A35+	Candidate - State - Governor 	P-02 	AGY, POL, POL-CAND 	Washington DC Continental 	CONDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	45206 	5493 	1	3	HASSEBROOK/G/D 	Hassebrook/G/D NE 
WOWT_14147802263333	Hassebrook/G/D	Hassebrook/G/D NE	The New Media Firm	86844 	09435836 	3116 	2014-10-31	2014-11-04	2014-10-31	2014-10-31	NORMAL 		1322 G Street SE Washington, DC 20003 	A35+	Candidate - State - Governor 	P-02 	AGY, POL, POL-CAND 	Washington DC Continental 	CONDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	45206 	5493 	1	2	HASSEBROOK/G/D 	Hassebrook/G/D NE 
WOWT_14147824181588	Hassebrook/G/D NE	Hassebrook/G/D NE	The New Media Firm	85789 	09434863 	3035 	2014-10-29	2014-11-04	2014-10-31	2014-10-31	NORMAL 		1322 G Street SE Washington, DC 20003 	A35+	Candidate - State - Governor 	P-02 	AGY, POL, POL-CAND 	Washington DC Continental 	CONDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	45206 	5493 	1	4	HASSEBROOK/G/D (NE) 	Hassebrook/G/D NE 
WPBN-TV_14048254034233	Paul Mitchell	Paul Mitchell for Congress	Strategic Media Services	291517 	722430 	3675 	2014-06-30	2014-07-03	2014-06-23	2014-07-02	GENERAL 		7669 Stagers Loop Delaware, OH 43015 	A35+	Political Candidate 	POL-3 	AGY, Political, Political Candidate 	HRP HRP-Washington DC 	HRPDC 	NAT 	Cash	Calendar 	EOM/EOC 	15%		01:00:00 			1	2	paul mitchell/congress 	Paul Mitchell For Congress-R 
WPCH-TV_14024358142687	Kingston 4 Senate	Jack Kingston for US Senate	Strategic Media Services	587390 	07175456 	3563 	2014-05-15	2014-05-20	2014-05-14	2014-05-15	GENERAL 		3299 K Street NW, Suite 200 Washington, DC 20007 	A35+	Political-Cand-Senate 	PMT 	POL, PLC, SPL 	Frank LeBlanc 	H-WDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	KINGSTON 4 SENATE 	Jack Kingston For US Senate 
WPCH-TV_14024358476247	Kingston 4 Senate	Jack Kingston for US Senate	Strategic Media Services	585261 	07163462 	3515 	2014-04-30	2014-05-11	2014-04-29	2014-04-30	GENERAL 		3299 K Street NW, Suite 200 Washington, DC 20007 	A35+	Political-Cand-Senate 	PMT 	POL, PLC, SPL 	Frank LeBlanc 	H-WDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	KINGSTON 4 SENATE 	Jack Kingston For US Senate 
WPCH-TV_14025157291167	Nunn for Senate	Michelle Nunn for US Senate	Canal Partners Media	584109 	07154905 	2557 	2014-04-22	2014-04-28	2014-04-21	2014-04-21	GENERAL 		1027 33rd Street NW, Suite 140 Washington, DC 20007 	A25-54	Political-Cand-Senate 	HPT 	POL, PLC, SPL 	Frank LeBlanc 	H-WDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	NUNN FOR SENATE 	Michelle Nunn For US Senate 
WPCH-TV_14089837659392	Nunn for Senate	Michelle Nunn for US Senate	Canal Partners Media	602638 	07331863 	2654 	2014-08-26	2014-09-04	2014-08-25	2014-08-25	GENERAL 		1027 33rd Street NW, Suite 140 Washington, DC 20007 	A35+	Political-Cand-Senate 	IMP 	POL, PLC, SPL 	Frank LeBlanc 	H-WDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	NUNN FOR SENATE 	Michelle Nunn For US Senate 
WPCH-TV_14103857703160	Carter for Governor	Jason Carter for Governor	Canal Partners Media	604790 	07347318 	2666 	2014-09-09	2014-09-14	2014-09-08	2014-09-09	GENERAL 		1027 33rd Street NW, Suite 140 Washington, DC 20007 	A35+	Political-Cand-Governor 	HPT 	POL, PLC, GPL 	Frank LeBlanc 	H-WDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:10:00 			1	4	CARTER FOR GOVERNOR 	Jason Carter For Governor 
WPCH-TV_14103865801155	Nunn for Senate	Michelle Nunn for US Senate	Canal Partners Media	604047 	07341810 	2660 	2014-09-05	2014-09-08	2014-09-02	2014-09-02	GENERAL 		1027 33rd Street NW, Suite 140 Washington, DC 20007 	A25-54	Political-Cand-Senate 	HPT 	POL, PLC, SPL 	Frank LeBlanc 	H-WDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:10:00 			1	2	NUNN FOR SENATE 	Michelle Nunn For US Senate 
WPCH-TV_14109019115811	Nunn for Senate	Michelle Nunn for US Senate	Canal Partners Media	605726 	07367076 	2677 	2014-09-23	2014-09-29	2014-09-12	2014-09-12	GENERAL 		1027 33rd Street NW, Suite 140 Washington, DC 20007 	A35+	Political-Cand-Senate 	IMP 	POL, PLC, SPL 	Frank LeBlanc 	H-WDC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	NUNN FOR SENATE 	Michelle Nunn For US Senate 
